Card Name,Type,Attribute,Sub Type,ATK,DEF,Card Text
Alien Telepath,Effect Monster,FIRE,Reptile,1600,1000,"Once per turn, you can remove 1 A-Counter from an opponent's monster to destroy 1 Spell or Trap Card. (If a monster with an A-Counter battles an ""Alien"" monster, it loses 300 ATK and DEF for each A-Counter during damage calculation only.)"
Alien Warrior,Effect Monster,EARTH,Reptile,1800,1000,"When this card is destroyed by battle and sent to the Graveyard, place 2 A-Counters on the monster that destroyed it. (If a monster with an A-Counter battles an ""Alien"" monster, it loses 300 ATK and DEF for each A-Counter during damage calculation only.)"
Ally of Justice Garadholg,Effect Monster,DARK,Machine,1600,400,"If this card battles a LIGHT monster, it gains 200 ATK during the Damage Step only."
Ally of Justice Nullfier,Effect Monster,DARK,Machine,1600,1200,The effects of LIGHT monsters that battle this card are negated.
Ally of Justice Quarantine,Effect Monster,DARK,Machine,1700,1200,Neither player can Special Summon LIGHT monsters.
Ally of Justice Reverse Break,Effect Monster,DARK,Machine,1200,1200,"If a face-up LIGHT monster is on the field, destroy this card. If this card attacks a face-down Defense Position monster, destroy that monster immediately with this card's effect without flipping it face-up or applying damage calculation."
Ally of Justice Thousand Arms,Effect Monster,DARK,Machine,1700,0,"This card can attack all face-up LIGHT monsters your opponent controls once each. If this card battles a non-LIGHT monster, destroy this card before damage calculation."
Aloof Lupine,Effect Monster,DARK,Beast,1700,300,"When this card is Normal Summoned: You can banish 1 monster from your hand; banish 1 monster from your Deck with the same Type as that monster. If this card is destroyed by battle, or if this card in its owner's possession is destroyed by an opponent's card effect: You can target 1 of your banished monsters; add it to your hand. You can only use each effect of ""Aloof Lupine"" once per turn."
Altergeist Marionetter,Effect Monster,LIGHT,Spellcaster,1600,1700,"When this card is Normal Summoned: You can Set 1 ""Altergeist"" Trap directly from your Deck to your Spell & Trap Zone. You can target 1 ""Altergeist"" card you control and 1 ""Altergeist"" monster in your GY; send that card on the field to the GY, and if you do, Special Summon that other monster from your GY. You can only use this effect of ""Altergeist Marionetter"" once per turn."
Altitude Knight,Effect Monster,WIND,Warrior,1400,1200,"Once per turn, when another monster on the field returns to the hand or Main Deck: Send 1 WIND monster from your Deck to the Graveyard."
Alviss of the Nordic Alfar,Effect Monster,DARK,Spellcaster,1500,1000,"If only this card is banished by the effect of a ""Nordic"" Link Monster: You can send to the GY 1 ""Nordic"" monster you control and 2 ""Nordic"" monsters from your Deck, whose total Levels equal 10, then Special Summon 1 ""Aesir"" monster from your Extra Deck. If an ""Aesir"" monster(s) in your possession is sent to your GY by your opponent's card: You can banish this card from your GY; Special Summon 1 ""Aesir"" monster from your Extra Deck with a different name from the cards in your GY. You can only use this effect of ""Alviss of the Nordic Alfar"" once per Duel."
Amazoness Archer (F.K.A. Amazon Archer),Effect Monster,EARTH,Warrior,1400,1000,You can Tribute 2 monsters to inflict 1200 damage to your opponent.
Amazoness Chain Master,Effect Monster,EARTH,Warrior,1500,1300,"When this monster is destroyed by battle and sent to the Graveyard, you can pay 1500 Life Points to look at your opponent's hand, select 1 Monster Card in it, and add that card to your hand."
Amazoness Fighter,Effect Monster,EARTH,Warrior,1500,1300,You take no battle damage from attacks involving this card.
Amazoness Paladin,Effect Monster,EARTH,Warrior,1700,300,"This card gains 100 ATK for each ""Amazoness"" monster you control."
Amazoness Sage,Effect Monster,EARTH,Warrior,1400,700,"If this card attacks, select 1 Spell or Trap Card your opponent controls and destroy it at the end of the Damage Step."
Amazoness Swords Woman,Effect Monster,EARTH,Warrior,1500,1600,Your opponent takes all Battle Damage that you would have taken from a battle involving this card.
Amazoness Tiger,Effect Monster,EARTH,Beast,1100,1500,"You can only control 1 ""Amazoness Tiger"". This card gains 400 ATK for each ""Amazoness"" monster you control. Your opponent cannot attack any face-up ""Amazoness"" monsters, except this one."
Amazoness Trainee,Effect Monster,EARTH,Warrior,1500,1300,"Monsters destroyed by battle with this card are returned to the bottom of the owner's Deck instead of going to the Graveyard. If this card destroys an opponent's monster by battle, this card gains 200 ATK."
Amphibious Bugroth MK-3,Effect Monster,WATER,Machine,1500,1300,"While ""Umi"" is face-up on the field, this card can attack your opponent's Life Points directly."
Anarchist Monk Ranshin,Effect Monster,EARTH,Spellcaster,1800,100,"When this card is sent from the field to the Graveyard by your opponent's card (including by battle, card effect, or by being destroyed), select 1 monster in your opponent's Graveyard and remove it from play."
Ancient Dragon,Effect Monster,LIGHT,Dragon,1400,1300,When this card inflicts Battle Damage to your opponent by a direct attack: You can increase this card's Level by 1 and ATK by 500.
Ancient Gear Box,Effect Monster,EARTH,Machine,500,2000,"If this card is added from the Deck or Graveyard to your hand, except by drawing it: You can add 1 EARTH Machine-Type monster with 500ATK and/or DEF from your Deck to your hand, except ""Ancient Gear Box"". You can only use this effect of ""Ancient Gear Box"" once per turn."
Ancient Gear Frame,Effect Monster,EARTH,Machine,1600,500,"You can discard 1 card; add 1 ""Ancient Gear Golem"", or 1 Spell/Trap that specifically lists the card ""Ancient Gear Golem"" in its text, from your Deck to your hand. You can only use this effect of ""Ancient Gear Frame"" once per turn. If this card attacks, your opponent cannot activate Spell/Trap Cards until the end of the Damage Step. If this face-up card in its owner's control leaves the field because of an opponent's card effect: You can Special Summon up to 3 ""Ancient Gear Golem"" and/or ""Ancient Gear Golem - Ultimate Pound"" from your hand, ignoring their Summoning conditions."
Ancient Gear Gadget,Effect Monster,EARTH,Machine,500,2000,"If this card is Normal or Special Summoned: You can declare 1 card type (Monster, Spell, or Trap); this turn, if a monster you control attacks, your opponent's Spell Cards, Trap Cards, or monster effects (whichever was declared) cannot be activated until the end of the Damage Step. Once per turn: You can declare 1 ""Gadget"" monster's card name; until the End Phase, this card's name becomes that name."
Ancient Gear Soldier,Effect Monster,EARTH,Machine,1300,1300,"If this card attacks, your opponent cannot activate any Spell or Trap Cards until the end of the Damage Step."
Ancient Gear Wyvern,Effect Monster,EARTH,Machine,1700,1200,"If this card is Normal or Special Summoned: You can add 1 ""Ancient Gear"" card from your Deck to your hand, except ""Ancient Gear Wyvern"", also you cannot Set cards for the rest of this turn. You can only use this effect of ""Ancient Gear Wyvern"" once per turn. If this card attacks, your opponent's monsters cannot activate their effects until the end of the Damage Step."
Ancient Warriors - Eccentric Lu Jing,Effect Monster,WATER,Beast-Warrior,700,2000,"You can target 1 Continuous Spell/Trap you control; send it to the GY, and if you do, add 1 ""Ancient Warriors"" Spell/Trap with a different name from your GY to your hand. If your other ""Ancient Warriors"" monster's effect is activated (except during the Damage Step): You can target 1 Spell/Trap your opponent controls; destroy it. You can only use each effect of ""Ancient Warriors - Eccentric Lu Jing"" once per turn."
Ancient Warriors - Graceful Zhou Gong,Effect Monster,WATER,Beast-Warrior,1600,1600,"You can target 1 Continuous Spell/Trap you control; send it to the GY, and if you do, add 1 ""Ancient Warriors"" Spell/Trap from your Deck to your hand. If your other ""Ancient Warriors"" monster's effect is activated (except during the Damage Step): You can target 1 Effect Monster your opponent controls; negate its effects until the end of this turn. You can only use each effect of ""Ancient Warriors - Graceful Zhou Gong"" once per turn."
Ancient Warriors - Masterful Sun Mou,Effect Monster,WATER,Beast-Warrior,1800,1500,"While you control another ""Ancient Warriors"" monster, your opponent's monsters cannot target this card for attacks. You can only use each of the following effects of ""Ancient Warriors - Masterful Sun Mou"" once per turn."
,,,,,,"You can send 1 card from your hand or field to the GY; add 1 ""Ancient Warriors"" monster from your Deck to your hand, except ""Ancient Warriors - Masterful Sun Mou""."
,,,,,,"If your other ""Ancient Warriors"" monster's effect is activated (except during the Damage Step): You can target 1 monster your opponent controls; return it to the hand."
Ancient Warriors - Virtuous Liu Xuan,Effect Monster,WIND,Beast-Warrior,1400,1200,"While you control another ""Ancient Warriors"" monster, your opponent's monsters cannot target this card for attacks. You can only use each of the following effects of ""Ancient Warriors - Virtuous Liu Xuan"" once per turn."
,,,,,,"If your opponent controls more monsters than you do: You can send 1 card from your hand or field to the GY; Special Summon 1 ""Ancient Warriors"" monster from your Deck, except ""Ancient Warriors - Virtuous Liu Xuan""."
,,,,,,"When an attack is declared involving another ""Ancient Warriors"" monster you control: You can draw 1 card."
Antialian,Effect Monster,EARTH,Cyberse,1900,600,"Once per turn, if this card battled a monster this Battle Phase, you can (Quick Effect): Immediately after this effect resolves, Normal Summon 1 Cyberse monster. If this face-up card you control leaves the field because of an opponent's card effect: Draw 1 card."
Ape Fighter,Effect Monster,DARK,Beast,1900,1200,"If this card destroys an opponent's monster by battle: This card gains 300 ATK. If this card does not attack during your turn, the ATK gained from this effect returns to 0 during the End Phase of that turn."
Apocatequil,Effect Monster,LIGHT,Thunder,1800,1200,"While this card is face-up on the field, it is Level 5 if you control a face-up Tuner Monster. When this card on the field is destroyed and sent to the Graveyard, you can select and Special Summon 1 ""Oracle of the Sun"" from your Graveyard."
Aqua Armor Ninja,Effect Monster,WATER,Warrior,800,1600,"When your opponent's monster declares a direct attack, if you have another ""Ninja"" monster in your Graveyard: You can banish this card from your Graveyard to target the attacking monster; negate that attack."
Aqua Spirit,Effect Monster,WATER,Aqua,1600,1200,"This card cannot be Normal Summoned or Set. This card can only be Special Summoned by removing 1 WATER monster in your Graveyard from play. During each of your opponent's Standby Phases, you can change the battle position of 1 of your opponent's face-up Monster Cards. Once changed, the monster must remain in this position for the rest of the turn."
Arcana Force I - The Magician,Effect Monster,LIGHT,Fairy,1100,1100,"When this card is Summoned, toss a coin:"
,,,,,,"Heads: When a Spell Card is activated, this card's ATK becomes double its original ATK until the End Phase of that turn."
,,,,,,"Tails: When a Spell Card is activated, your opponent gains 500 Life Points."
Arcana Force III - The Empress,Effect Monster,LIGHT,Fairy,1300,1300,"When this card is Summoned, toss a coin:"
,,,,,,"Heads: Each time your opponent Normal Summons or Sets a monster, you can Special Summon 1 ""Arcana Force"" monster from your hand."
,,,,,,"Tails: Each time your opponent Normal Summons or Sets a monster, send 1 card from your hand to the Graveyard."
Arcana Force IV - The Emperor,Effect Monster,LIGHT,Fairy,1400,1400,"When this card is Summoned, toss a coin:"
,,,,,,"Heads: All ""Arcana Force"" monsters you control gain 500 ATK"
,,,,,,"Tails: All ""Arcana Force"" monsters you control lose 500 ATK."
Arcana Force VI - The Lovers,Effect Monster,LIGHT,Fairy,1600,1600,"When this card is Summoned, toss a coin:"
,,,,,,"Heads: This card can be treated as 2 Tributes for the Tribute Summon of an ""Arcana Force"" monster"
,,,,,,"Tails: You cannot Tribute Summon ""Arcana Force"" monsters."
Arcana Force VII - The Chariot,Effect Monster,LIGHT,Fairy,1700,1700,"When this card is Summoned, toss a coin:"
,,,,,,"Heads: If this card destroys an opponent's monster by battle, you can Special Summon that monster to your side of the field."
,,,,,,Tails: Your opponent gains control of this card.
Archfiend Cavalry,Effect Monster,DARK,Fiend,1900,0,"If this card on the field is destroyed by a card effect and sent to the Graveyard: You can target 1 ""Archfiend"" monster in your Graveyard, except ""Archfiend Cavalry""; Special Summon that target. It cannot attack this turn."
Archfiend General,Effect Monster,DARK,Fiend,2100,800,"You can discard this card to the Graveyard to add 1 ""Pandemonium"" from your Deck to your hand. If this card is on the field and ""Pandemonium"" is not on the field, destroy this card."
Archfiend Interceptor,Effect Monster,DARK,Fiend,1400,1600,"While you control this face-up Attack Position card, when an opponent's monster declares an attack, inflict 500 damage to your opponent."
Aria the Melodious Diva,Effect Monster,LIGHT,Fairy,1600,1200,"While this Special Summoned card is on the field, ""Melodious"" monsters you control cannot be targeted by card effects, or be destroyed by battle."
"Ariel, Priestess of the Nekroz",Effect Monster,WATER,Psychic,1000,1800,"Once per turn: You can reveal any number of ""Nekroz"" cards in your hand; increase or reduce this card's Level by the number of revealed cards until the end of this turn. If this card is Tributed by a card effect: You can add 1 ""Nekroz"" monster from your Deck to your hand, except a Ritual Monster. You can only use this effect of ""Ariel, Priestess of the Nekroz"" once per turn."
Armageddon Knight,Effect Monster,DARK,Warrior,1400,1200,"When this card is Summoned, you can send 1 DARK monster from your Deck to the Graveyard."
Armed Samurai - Ben Kei,Effect Monster,DARK,Warrior,500,800,"For each Equip Card equipped to this card, it gains 1 additional attack during each Battle Phase."
Armed Sea Hunter,Effect Monster,WATER,Sea Serpent,1800,400,"If you control another face-up WATER monster, negate the effects of the monster that battled with this card, after damage calculation. If this card would be destroyed, you can destroy 1 face-up Level 3 or lower WATER monster you control instead."
Armor Exe,Effect Monster,LIGHT,Rock,2400,1400,"This card cannot attack in the same turn it is Normal Summoned, Flip Summoned, or Special Summoned. During each of your and your opponent's Standby Phases, remove 1 Spell Counter on your side of the field. If you do not, destroy this card."
Armored Bee,Effect Monster,WIND,Insect,1600,1200,Once per turn: You can target 1 face-up monster your opponent controls; halve that target's ATK until the End Phase.
"Arnis, the Empowered Warrior",Effect Monster,FIRE,Warrior,1700,1200,When this card you control is destroyed by battle with an opponent's attacking monster and sent to your Graveyard: You can Special Summon 1 Spellcaster-Type monster with 1500 or less ATK from your Deck in Attack Position.
Aromage Rosemary,Effect Monster,WATER,Plant,1800,700,"While your LP is higher than your opponent's, if a Plant-Type monster you control attacks, your opponent cannot activate monster effects until the end of the Damage Step. Once per turn, if you gain LP: Target 1 face-up monster on the field; change its battle position."
Assault Beast,Effect Monster,EARTH,Beast-Warrior,1900,1200,"You can discard this card from your Hand to the Graveyard to add 1 ""Assault Mode Activate"" from your Deck to your hand."
Assault Dog,Effect Monster,EARTH,Beast,1200,800,"When this card is destroyed by battle and sent to the Graveyard: You can Special Summon any number of ""Assault Dogs"" from your Deck."
Assault Mercenary,Effect Monster,EARTH,Warrior,1800,300,"Once per turn, you can return 1 ""Assault Mode Activate"" from your hand or Graveyard to the Deck to destroy 1 Spell or Trap Card your opponent controls."
Assault Sentinel,Effect Monster,EARTH,Beast-Warrior,1600,800,"You can Tribute this card; Special Summon 1 monster from your hand or Deck that specifically lists ""Assault Mode Activate"" in its text, except ""Assault Sentinel"", also you cannot Special Summon monsters from the Extra Deck for the rest of this turn, except Synchro Monsters. You can target 1 face-up monster you control; reveal 1 Synchro Monster in your Extra Deck, and if you do, the targeted monster's Type and Attribute become the same as the revealed monster's, until the end of this turn. You can only use each effect of ""Assault Sentinel"" once per turn."
Assault Wyvern,Effect Monster,LIGHT,Dragon,1800,1000,"When this card destroys an opponent's monster by battle: You can Tribute this card; Special Summon 1 Dragon-Type monster from your hand or Graveyard, except ""Assault Wyvern""."
Atlantean Dragoons,Effect Monster,WATER,Sea Serpent,1800,0,"All Level 3 or lower Sea Serpent-Type monsters you control can attack your opponent directly. When this card is sent to the Graveyard to activate a WATER monster's effect: Add 1 Sea Serpent-Type monster from your Deck to your hand, except ""Atlantean Dragoons""."
Aurora Paragon,Effect Monster,LIGHT,Fairy,1500,1000,"Neither player can Special Summon monsters. When another monster is Normal Summoned to either player's side of the field, destroy this card."
Aurora Wing,Effect Monster,WATER,Winged Beast,1200,1600,"When this card is destroyed by battle and sent to the Graveyard: You can Special Summon this card in face-up Attack Position. You can only use the effect of ""Aurora Wing"" once per turn."
Avalanching Aussa,Effect Monster,EARTH,Spellcaster,800,1500,"Once per turn, by Tributing 1 EARTH monster on your side of the field (except this card), Special Summon 1 EARTH monster from your hand. The monster Special Summoned by this effect is destroyed if ""Avalanching Aussa"" is removed from your side of the field."
Axe Dragonute,Effect Monster,DARK,Dragon,2000,1200,"If this card attacks, change it to Defense Position at the end of the Damage Step."
Aye-Iron,Effect Monster,EARTH,Machine,1600,1800,Once per turn: You can have this card gain 400 ATK. This card cannot attack the turn you activate this effect.
"Aztekipede, the Worm Warrior",Effect Monster,EARTH,Insect,1900,400,"This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by removing from play 1 Insect Type Monster from your Graveyard. When this card inflicts Battle Damage to your opponent, send the top card of their Deck to the Graveyard."
Balancer Lord,Effect Monster,LIGHT,Cyberse,1700,1200,"Once per turn: You can pay 1000 LP; during your Main Phase this turn, you can Normal Summon 1 Cyberse monster, in addition to your Normal Summon/Set. (You can only gain this effect once per turn.) If this card is banished: You can Special Summon 1 Level 4 or lower monster from your hand. You can only use this effect of ""Balancer Lord"" once per turn."
Balloon Lizard,Effect Monster,EARTH,Reptile,500,1900,"Put 1 counter on this card during each of your Standby Phases. When this card is destroyed, inflict damage to the controller of the card that destroyed it equal to the number of counters x 400 points."
Barrier Statue of the Abyss,Effect Monster,DARK,Fiend,1000,1000,"No monsters can be Special Summoned, except for DARK monsters."
Barrier Statue of the Drought,Effect Monster,EARTH,Rock,1000,1000,"No monsters can be Special Summoned, except for EARTH monsters."
Barrier Statue of the Heavens,Effect Monster,LIGHT,Fairy,1000,1000,"No monsters can be Special Summoned, except for LIGHT monsters."
Barrier Statue of the Inferno,Effect Monster,FIRE,Pyro,1000,1000,"No monsters can be Special Summoned, except for FIRE monsters."
Barrier Statue of the Stormwinds,Effect Monster,WIND,Winged Beast,1000,1000,"No monsters can be Special Summoned, except for WIND monsters."
Barrier Statue of the Torrent,Effect Monster,WATER,Aqua,1000,1000,"No monsters can be Special Summoned, except for WATER monsters."
Batteryman 9-Volt,Effect Monster,LIGHT,Thunder,1000,1000,"When this card is Summoned: You can add 1 ""Batteryman"" monster from your Deck to your hand, and if you do, this card's ATK and DEF become double its original ATK and DEF, respectively. You can only use this effect of ""Batteryman 9-Volt"" once per turn. During your End Phase: Destroy this card."
Batteryman AAA,Effect Monster,LIGHT,Thunder,0,0,"When this card is Normal Summoned or flipped face-up, you can Special Summon 1 ""Batteryman AAA"" from your hand or Graveyard."
Batteryman Solar,Effect Monster,LIGHT,Thunder,1500,1500,"If this card is Normal or Special Summoned: You can send 1 Thunder monster from your Deck to the GY. If a Thunder monster(s) is Normal or Special Summoned while this monster is on the field: Special Summon 1 ""Batteryman Token"" (Thunder/LIGHT/Level 1/ATK 0/DEF 0). You can target 1 ""Batteryman"" Effect Monster you control or in your GY; this card's name becomes that monster's until the End Phase. You can only use each effect of ""Solar Batteryman"" once per turn."
Battle Survivor,Effect Monster,EARTH,Warrior,1600,800,"At the end of the Battle Phase: You can add 1 card from your GY to your hand, except ""Battle Survivor"", that was sent there during this Battle Phase while you controlled this face-up card. You can only use this effect of ""Battle Survivor"" once per turn."
Battlestorm,Effect Monster,DARK,Winged Beast,1700,1000,"This card gains 100 ATK for each face-up Winged Beast-Type monster you control. Once per turn, if you control 2 or more face-up Winged Beast-Type monsters, you can destroy 1 Spell or Trap Card your opponent controls."
Battlewasp - Arbalest the Rapidfire,Effect Monster,WIND,Insect,1800,800,"When this card is Normal Summoned: You can target 1 Level 3 or lower Insect monster in your GY; Special Summon that monster in Defense Position. If this card in its owner's possession is destroyed by an opponent's card: You can Special Summon 1 ""Battlewasp"" monster from your hand or Deck. You can only use this effect of ""Battlewasp - Arbalest the Rapidfire"" once per turn."
Battlin' Boxer Glassjaw,Effect Monster,FIRE,Warrior,2000,0,"When this card is targeted for an attack: Destroy this card. When this card is sent to the Graveyard by a card effect: You can target 1 ""Battlin' Boxer"" monster in your Graveyard, except ""Battlin' Boxer Glassjaw""; add that target to your hand."
Battlin' Boxer Headgeared,Effect Monster,FIRE,Warrior,1000,1800,"When this card is Normal Summoned: You can send 1 ""Battlin' Boxer"" monster from your Deck to the Graveyard. Once per turn, this face-up Attack Position card cannot be destroyed by battle."
Battlin' Boxer Shadow,Effect Monster,FIRE,Warrior,1800,1400,"During your Main Phase: You can detach 1 Xyz Material from a ""Battlin' Boxer"" Xyz Monster you control, and if you do, Special Summon this card from your hand. You can only use this effect of ""Battlin' Boxer Shadow"" once per turn."
Battlin' Boxer Sparrer,Effect Monster,FIRE,Warrior,1200,1400,"If you control a ""Battlin' Boxer"" monster, you can Special Summon this card (from your hand). If you do, you cannot conduct your Battle Phase for the rest of this turn."
Battlin' Boxer Switchitter,Effect Monster,FIRE,Warrior,1500,1400,"When this card is Normal Summoned: You can target 1 ""Battlin' Boxer"" monster in your Graveyard; Special Summon that target. You cannot Special Summon any monsters during the turn you activate this effect, except ""Battlin' Boxer"" monsters."
Battlin' Boxer Veil,Effect Monster,FIRE,Warrior,0,1800,"When you take battle damage: You can Special Summon this card from your hand, and if you do, gain Life Points equal to the damage you took."
Bazoo the Soul-Eater,Effect Monster,EARTH,Beast,1600,900,"Once per turn: You can banish up to 3 monsters from your Graveyard; this card gains 300 ATK for each, until your opponent's End Phase."
Beast Striker,Effect Monster,EARTH,Beast,1850,400,"Once per turn, you can discard 1 card to Special Summon 1 ""Moja"" from your Deck."
Beast-Warrior Puma,Effect Monster,LIGHT,Beast-Warrior,1600,1000,"You can Tribute this card; add 1 ""D.D. Esper Star Sparrow"" from your Deck or Graveyard to your hand."
Beastking of the Swamps,Effect Monster,WATER,Aqua,1000,1100,"You can substitute this card for any 1 Fusion-Material Monster. When you do this, the other Fusion-Material Monster(s) must be the correct one(s)."
Beatraptor,Effect Monster,EARTH,Dinosaur,1400,2000,"Negate the effects of monsters in the Extra Monster Zones while this card is in the Main Monster Zone. When this card is destroyed by battle: You can Special Summon 1 ""Beatraptor"" from your Deck. You can only use this effect of ""Beatraptor"" once per turn."
Beetron,Effect Monster,DARK,Insect,1600,900,"You can send 1 face-up Spell/Trap Card you control to the Graveyard to target 1 Level 4 or lower Insect-Type monster in your Graveyard; Special Summon that target in face-up Defense Position. The effect of ""Beetron"" can only be used once per turn."
Beginning Knight,Effect Monster,LIGHT,Warrior,500,2000,"A ""Black Luster Soldier"" monster Ritual Summoned using this card gains these effects. You can only use this effect of ""Beginning Knight"" once per turn."
,,,,,,Once per turn: You can target 1 monster your opponent controls; banish it.
,,,,,,"When this card destroys an opponent's monster by battle and sends it to the Graveyard: You can activate this effect; this card can make a second attack in a row. If this card is banished from the Graveyard: You can add 1 Ritual Spell Card from your Deck to your hand. You can only use this effect of ""Beginning Knight"" once per turn."
"Beiige, Vanguard of Dark World",Effect Monster,DARK,Fiend,1600,1300,If this card is discarded to the Graveyard by a card effect: Special Summon it from the Graveyard.
Berserk Gorilla,Effect Monster,EARTH,Beast,2000,1000,"If this card is in face-up Defense Position on the field, destroy this card. The controller of this card must attack with this card if possible."
Bicorn Re'em,Effect Monster,DARK,Beast,800,1600,"If this card is sent to the Graveyard as a Synchro Material Monster for a Synchro Summon, send the top 2 cards from your opponent's Deck to the Graveyard."
Big Belly Knight,Effect Monster,EARTH,Warrior,1000,1600,If this card is detached from an Xyz Monster and sent to the Graveyard to activate that monster's effect: You can Special Summon 1 Level 3 or lower monster from your hand.
Big Shield Gardna,Effect Monster,EARTH,Warrior,100,2600,"During either player's turn, when this face-down card (and no other cards) is targeted by a Spell Card: Change this card to face-up Defense Position, and if you do, negate the Spell Card's activation. If this card is attacked, change it to Attack Position at the end of the Damage Step."
Biofalcon,Effect Monster,LIGHT,Machine,1700,1200,"When a Machine-Type monster you control is destroyed by battle and sent to the Graveyard while this card is face-up on the field, you can add 1 Machine-Type monster with 1000 or less ATK from your Deck to your hand."
Bird of Roses,Effect Monster,WIND,Plant,1800,1500,"When this face-up Attack Position card is attacked, and it is destroyed as a result of battle and sent to the Graveyard, you can Special Summon 2 Plant-Type Tuner monsters from your Deck in face-up Defense Position."
Birdface,Effect Monster,WIND,Winged Beast,1600,1600,"When this card is sent to the Graveyard as a result of battle, you can add 1 Harpie Lady"" from your Deck to your hand. Then shuffle your Deck."""
Bitrooper,Effect Monster,EARTH,Cyberse,1500,2000,"You can send 1 Level 2 or lower monster from your hand to the GY; Special Summon this card from your hand. You can only use this effect of ""Bitrooper"" once per turn."
