Card Name,Type,Attribute,Sub Type,ATK,DEF,Card Text
Batteryman Fuel Cell,Effect Monster,LIGHT,Thunder,2100,0,"If you control 2 or more face-up ""Batteryman"" monsters, you can Special Summon this card from your hand. Once per turn, you can Tribute 1 other ""Batteryman"" monster to return 1 card your opponent controls to the owner's hand."
Big Core,Effect Monster,DARK,Machine,2300,1100,"Put 3 counters on this card when you Normal Summon it. This card is not destroyed as a result of battle. If this card battles a monster, remove 1 counter from this card at the end of the Damage Step. If this card battles without a counter, destroy this card at the end of the Damage Step."
Bitelon,Effect Monster,WATER,Reptile,2400,1000,"During battle between this attacking card and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent."
Blackwing - Elphin the Raven,Effect Monster,DARK,Winged Beast,2200,1200,"If you control a face-up ""Blackwing"" monster, you can Normal Summon this card without Tributing. When this card is Normal Summoned, you can change the Battle Position of 1 monster your opponent controls."
Blackwing - Simoon the Poison Wind,Effect Monster,DARK,Winged Beast,1600,2000,"If you control no monsters and have this card in your hand: You can banish 1 other ""Blackwing"" monster from your hand; place 1 ""Black Whirlwind"" from your Deck face-up in your Spell & Trap Zone, then, either send this card to the GY, or immediately after this effect resolves ,Normal Summon it without Tributing. You cannot Special Summon monsters from the Extra Deck for the rest of this turn, except DARK monsters. You can only use this effect of ""Blackwing - Simoon the Poison Wind"" once per turn. During the End Phase, send the ""Black Whirlwind"" placed by this effect to the GY, and if you do, take 1000 damage."
Blowback Dragon,Effect Monster,DARK,Machine,2300,1200,"Once per turn, you can toss a coin 3 times. If at least 2 of the results are Heads, destroy 1 card your opponent controls."
Brain Golem,Effect Monster,DARK,Fiend,2500,1800,"Effects of face-up LIGHT monsters are negated. If this card destroys a LIGHT monster by battle, it can attack once again in a row."
Breaker the Dark Magical Warrior,Effect Monster,DARK,Spellcaster,1600,1000,"When this card is Normal Summoned: Place 2 Spell Counters on it. When this card is Pendulum Summoned: Place 3 Spell Counters on it. This card gains 400 ATK for each Spell Counter on it. You can remove 1 Spell Counter from this card, then target 1 Spell/Trap Card on the field; destroy that target. You can only use this effect of ""Breaker the Dark Magical Warrior"" once per turn."
Caius the Shadow Monarch,Effect Monster,DARK,Fiend,2400,1000,"When this card is Tribute Summoned, remove from play 1 card on the field. If it was a DARK Monster Card, inflict 1000 damage to your opponent."
Castle Gate,Effect Monster,EARTH,Rock,0,2400,"This card cannot be destroyed by battle. Once per turn, if this card is in face-up Attack Position, you can Tribute 1 Level 5 or lower monster to inflict damage to your opponent equal to that monster's original ATK."
Chachaka Archer,Effect Monster,WIND,Warrior,1200,1800,Once per turn: You can target 1 Spell/Trap Card on the field; destroy it.
Chaos Betrayer,Effect Monster,DARK,Fiend,2000,2000,"If this card is in your GY: You can banish 1 LIGHT and 1 DARK monster from your GY, except ""Chaos Betrayer""; Special Summon this card in Defense Position, but banish it when it leaves the field. If this card is Special Summoned: You can target 1 card in your opponent's GY; banish it. You can only use each effect of ""Chaos Betrayer"" once per turn."
Chaos Command Magician,Effect Monster,LIGHT,Spellcaster,2400,1900,Negate the effect of a Monster Card that targets this 1 card.
Chaos Sorcerer,Effect Monster,DARK,Spellcaster,2300,2000,Cannot be Normal Summoned/Set. Must first be Special Summoned (from your hand) by banishing 1 LIGHT and 1 DARK monster from your Graveyard. Once per turn: You can target 1 face-up monster on the field: banish that target. This card cannot attack during the turn you activate this effect.
Checksum Dragon,Effect Monster,DARK,Dragon,400,2400,"When an opponent's monster declares an attack: You can Special Summon this card from your hand, then, gain LP equal to half this card's DEF. This Attack Position card cannot be destroyed by battle."
Chronomaly Sol Monolith,Effect Monster,EARTH,Rock,600,600,"Once per turn: You can target 1 ""Chronomaly"" monster you control; its Level becomes 6. You cannot Special Summon any monsters during the turn you activate this effect, except ""Chronomaly"" monsters."
"Commander Gottoms, Swordmaster",Effect Monster,EARTH,Beast-Warrior,2100,1600,"All face-up ""Saber"" monsters you control gain 400 ATK."
Constellar Alrescha,Effect Monster,LIGHT,Warrior,2200,1200,"When this card is Normal Summoned: You can Special Summon 1 ""Constellar"" monster from your hand in face-up Defense Position."
Constellar Antares,Effect Monster,LIGHT,Machine,2400,900,"When this card is Normal or Special Summoned: You can target 1 ""Constellar"" monster in your Graveyard; add that target to your hand."
"Contact ""C""",Effect Monster,EARTH,Insect,1500,2200,"When your opponent Normal or Special Summons a monster(s) (except during the Damage Step): You can Special Summon this card from your hand to the opponent's field in Defense Position. This card's controller cannot Fusion, Synchro, Xyz, or Link Summon unless they use this card as material."
Cranium Fish,Effect Monster,WATER,Fish,2400,1000,You can Special Summon this card by Tributing 1 Ocean's Keeper. You can discard 1 WATER monster to the Graveyard to destroy 1 face-down card.
Criosphinx,Effect Monster,EARTH,Rock,1200,2400,"While this card is face-up on your side of the field, when a monster is returned from the field to the owner's hand, the owner of the returned monster selects 1 card in their hand and sends it to the Graveyard."
Cyber Barrier Dragon,Effect Monster,LIGHT,Machine,800,2800,"This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except with ""Attack Reflector Unit"". While this card is in Attack Position, your opponent's first attack each turn is negated."
Cyber Prima,Effect Monster,LIGHT,Warrior,2300,1600,"When this card is Tribute Summoned, destroy all face-up Spell Cards on the field."
Cybernetic Magician,Effect Monster,LIGHT,Spellcaster,2400,1000,You can discard 1 card to change the ATK of 1 face-up monster to 2000 until the End Phase of this turn.
Cyberse White Hat,Effect Monster,LIGHT,Cyberse,1800,2400,"If you control 2 or more monsters with the same Type, you can Special Summon this card (from your hand). You can only Special Summon ""Cyberse White Hat"" once per turn this way. If this card is sent to the GY as Link Material: You can make all monsters your opponent currently controls lose 1000 ATK until the end of this turn."
Dai-sojo of the Ice Barrier,Effect Monster,WATER,Spellcaster,1600,2200,"When this card is Normal or Flip Summoned, it is changed to Defense Position. Face-up ""Ice Barrier"" monsters you control cannot be destroyed by Spell or Trap Card effects."
Dark Driceratops,Effect Monster,EARTH,Dinosaur,2400,1500,"During battle between this attacking card and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent."
Dark Dust Spirit,Effect Monster,EARTH,Zombie,2200,1800,"This card cannot be Special Summoned. During the End Phase of the turn that this card is Normal Summoned or flipped face-up, return it to its owner's hand. When this card is Normal Summoned or flipped face-up, destroy all other face-up monsters."
Dark Lucius LV6,Effect Monster,EARTH,Fiend,1700,600,"If this card was Special Summoned by the effect of ""Dark Lucius LV4"", the effects of your opponent's monsters that this card destroys by battle are negated. During your next Standby Phase after this card has negated your opponent's monster effect, by sending this card to the Graveyard, Special Summon 1 ""Dark Lucius LV8"" from your hand or Deck."
Dark Magician Girl,Effect Monster,DARK,Spellcaster,2000,1700,"This card gains 300 ATK for every ""Dark Magician"" or ""Magician of Black Chaos"" in any Graveyard."
Dark Red Enchanter,Effect Monster,DARK,Spellcaster,1700,2200,"When this card is Normal Summoned, place 2 Spell Counters on it. Each time a Spell Card is activated, place 1 Spell Counter on this card. It gains 300 ATK for each Spell Counter on it. Once per turn, you can remove 2 Spell Counters from this card to make your opponent discard 1 random card."
Dark Ruler Ha Des,Effect Monster,DARK,Fiend,2450,1600,This card cannot be Special Summoned from the Graveyard. Negate the effects of Effect Monsters destroyed by battle with Fiend-Type monsters you control.
Darklord Amdusc,Effect Monster,DARK,Fairy,1800,2800,"You can discard this card and 1 ""Darklord"" card, then target 1 ""Darklord"" card in your Graveyard; add it to your hand. During either player's turn: You can pay 1000 LP, then target 1 ""Darklord"" Spell/Trap Card in your Graveyard; apply that target's effect, then shuffle that target into the Deck. You can only use each effect of ""Darklord Amdusc"" once per turn. You can only Special Summon ""Darklord Amdusc(s)"" once per turn."
Delg the Dark Monarch,Effect Monster,DARK,Spellcaster,2400,1000,"When this card is Normal or Special Summoned, you can select up to 2 cards in your opponent's Graveyard, remove them from play. Then send the same number of cards from the top of their Deck to the Graveyard. During the turn it is Normal or Special Summoned, this card cannot attack."
Des Volstgalph,Effect Monster,EARTH,Dragon,2200,1700,"Each time this card destroys an opponent's monster as a result of battle and sends it to the Graveyard, inflict 500 points of damage to your opponent's Life Points. Also, each time either player activates a Normal or Quick-Play Spell Card, increase the ATK of this card by 200 points until the end of the turn. (This effect is even applied during your opponent's turn.)"
Desert Twister,Effect Monster,WIND,Fiend,2300,2000,"This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by removing from play 1 EARTH and 2 WIND monsters from your Graveyard. Once per turn, you can discard 1 card to destroy 1 Spell or Trap Card on the field."
Destiny HERO - Dasher,Effect Monster,DARK,Warrior,2100,1000,"Once per turn: You can Tribute 1 other monster; this card gains 1000 ATK until the End Phase. If this card attacks, change it to Defense Position at the end of the Battle Phase. One time only, when you draw a Monster Card during your Draw Phase while this card is in your Graveyard: You can reveal it; Special Summon it. This card must be in the Graveyard to activate and to resolve this effect."
Destiny HERO - Double Dude,Effect Monster,DARK,Warrior,1000,1000,"Cannot be Special Summoned. This card can attack twice during each Battle Phase. During your Standby Phase, if this card was destroyed since your last Standby Phase: You can Special Summon 2 ""Double Dude Tokens"" (Warrior-Type/DARK/Level 4/ATK 1000/DEF 1000). This card must be in your Graveyard to activate and to resolve this effect."
Destiny HERO - Malicious,Effect Monster,DARK,Warrior,800,800,"You can banish this card from your Graveyard; Special Summon 1 ""Destiny HERO - Malicious"" from your Deck."
Dimension Shifter,Effect Monster,DARK,Spellcaster,1200,2200,"If you have no cards in your GY (Quick Effect): You can send this card from your hand to the GY; until the end of the next turn, any card sent to the GY is banished instead."
"Dinomight Knight, the True Dracofighter",Effect Monster,WATER,Wyrm,2500,1200,"To Tribute Summon this card face-up, you can Tribute a Continuous Spell/Trap Card you control, instead of a monster. Once per turn, during either player's turn, when your opponent activates a card or effect while you control this Tribute Summoned monster: You can take 1 ""True Draco"" or ""True King"" Continuous Trap Card from your Deck, and either activate it or add it to your hand."
Dinowrestler Eskrimamenchi,Effect Monster,EARTH,Dinosaur,2200,0,"If you control a ""Dinowrestler"" monster, you can Normal Summon this card without Tributing. During your turn, if your opponent Special Summons a monster(s) while this card is in your GY (except during the Damage Step): You can target 1 Level 4 or lower ""Dinowrestler"" monster in your GY; Special Summon it, then add this card to your hand. You can only use this effect of ""Dinowrestler Eskrimamenchi"" once per turn."
Divine Knight Ishzark,Effect Monster,LIGHT,Warrior,2300,1800,"After damage calculation, when this card destroys a monster by battle. Banish that monster."
Dododo Buster,Effect Monster,EARTH,Warrior,1900,800,"If your opponent controls a monster and you control no monsters, you can Special Summon this card (from your hand). If Summoned this way, its Level becomes 4. When this card is Tribute Summoned: You can target 1 ""Dododo"" monster in your Graveyard; Special Summon that target in face-up Defense Position."
Dododo Warrior,Effect Monster,EARTH,Warrior,2300,900,"You can Normal Summon this card without Tributing, but its original ATK becomes 1800. If this card attacks, negate all card effects that activate in the opponent's Graveyard, until the end of the Damage Step."
Dragon Queen of Tragic Endings,Effect Monster,DARK,Dragon,1900,2600,"This card cannot be Normal Summoned or Set. This card can only be Special Summoned by controlling 3 or more face-up Continuous Spell Cards. When this attacking card inflicts Battle Damage to your opponent, your opponent selects and sends 1 card from their hand to the Graveyard, and you draw 1 card. During your Standby Phase, if this card is in your Graveyard and was sent there from the field, you can send 1 face-up Continuous Spell Card you control to the Graveyard to Special Summon this card from the Graveyard."
Dragon Seeker,Effect Monster,DARK,Fiend,2000,2100,"When this card is Summoned (excluding Special Summon), destroy 1 face-up Dragon-Type monster on the field."
Dragunity Arma Mystletainn,Effect Monster,WIND,Dragon,2100,1500,"You can Special Summon this card from your hand by sending 1 face-up ""Dragunity"" monster you control to the Graveyard. When this card is Normal or Special Summoned from the hand, you can select 1 Dragon-Type ""Dragunity"" monster in your Graveyard, and equip it to this card."
"Dreiath III, the True Dracocavalry General",Effect Monster,EARTH,Wyrm,2100,2800,"To Tribute Summon this card face-up, you can Tribute a Continuous Spell/Trap Card you control, instead of a monster. Your opponent cannot target face-up ""True Draco"" or ""True King"" monsters on the field with card effects, except this one, also they cannot be destroyed by your opponent's card effects. If this face-up Tribute Summoned monster leaves the field: You can Special Summon 1 ""True Draco"" or ""True King"" monster from your Deck in Defense Position."
"Dyna, Hero Fur Hire",Effect Monster,EARTH,Beast-Warrior,2500,1400,"If this card is Special Summoned: You can banish cards from your opponent's GY, up to the number of monsters ""Fur Hire"" you control with different names. You can only use this effect of ""Dyna, Hero Fur Hire"" once per turn. Monsters your opponent controls cannot target monsters ""Fur Hire"" for attacks, except this one."
Elemental HERO Poison Rose,Effect Monster,EARTH,Plant,1900,2000,"Cannot be Normal Summoned or Set. Must be Special Summoned with ""Rose Bud"" and cannot be Special Summoned by other ways. Each time this card inflicts Battle Damage to your opponent: It gains 200 ATK and loses 200 DEF. Your opponent can only target ""Elemental HERO Poison Rose"" for attacks."
Elementsaber Lapauila Mana,Effect Monster,LIGHT,Warrior,2400,2100,"You can send 2 other monsters from your hand to the GY; Special Summon this card from your hand. You can only use this effect of ""Elementsaber Lapauila Mana"" once per turn. Apply the appropriate effects to ""Elementsaber"" and ""Elemental Lord"" monsters you control, depending on the original Attributes of the ""Elementsaber"" monsters sent to the GY to activate this card's effect."
,,,,,,EARTH or WIND: They cannot be destroyed by battle.
,,,,,,WATER or FIRE: They cannot be destroyed by card effects.
,,,,,,LIGHT or DARK: Your opponent cannot target them with card effects.
"Enishi, Shien's Chancellor",Effect Monster,LIGHT,Warrior,2200,1200,"Cannot be Normal Summoned or Set. Must be Special Summoned (from your hand) by banishing 2 ""Six Samurai"" monsters from your Graveyard, and cannot be Special Summoned by other ways. Once per turn: You can target 1 face-up monster; destroy that target. This card cannot declare an attack the turn you activate this effect."
Erica the Rikka Fairy,Effect Monster,WATER,Plant,2400,1000,"When an attack is declared involving another Plant monster you control: You can Tribute this card from your hand or face-up field; that monster you control gains 1000 ATK/DEF until the end of this turn. If a Plant monster(s) you control is Tributed, while this card is in your GY (except during the Damage Step): You can Special Summon this card in Defense Position, but banish it when it leaves the field. You can only use each effect of ""Erica the Rikka Fairy"" once per turn."
Evilswarm Coppelia,Effect Monster,DARK,Machine,2450,2050,Cannot be Special Summoned. When this card leaves the field because of your opponent's card (either by battle or by card effect): You can target 1 face-up monster your opponent controls; take control of that target until your next End Phase.
Evolsaur Elias,Effect Monster,FIRE,Dinosaur,100,2400,"When this card is Special Summoned by the effect of an ""Evoltile"" monster: You can Special Summon 1 Level 6 or lower FIRE Dinosaur-Type monster from your hand."
Evolsaur Terias,Effect Monster,FIRE,Dinosaur,2400,600,"When this card is Special Summoned by the effect of an ""Evoltile"" monster: This card loses 500 ATK."
F.A. Turbo Charger,Effect Monster,WIND,Machine,0,1500,"Gains ATK equal to its Level x 300. Your opponent's monsters whose original Level/Rank is lower than this card's Level cannot target monsters for attacks, except this one. Your opponent cannot target monsters, except this one, with the effects of monsters whose original Level/Rank is lower than this card's Level. Each time a ""F.A."" Spell/Trap Card or effect is activated: You can increase this card's Level by 1. If your ""F.A."" monster battles while you control this Level 7 or higher card, your opponent's monsters cannot activate their effects until the end of the Damage Step."
Fabled Soulkius,Effect Monster,LIGHT,Fiend,2200,2100,"You can send 2 cards, except ""Fabled Soulkius"", from your hand to the Graveyard to Special Summon this card from the Graveyard."
Fairy King Truesdale,Effect Monster,WATER,Plant,2200,1500,"While this card is in Defense Position, all Plant-Type monsters you control gain 500 ATK and DEF."
Flamvell Commando,Effect Monster,FIRE,Pyro,2200,200,"This card cannot be Special Summoned. This card can only be Normal Summoned by tributing 1 ""Flamvell"" monster you control. Once per turn, you can remove from play 1 monster in your Graveyard with 200 DEF to infilict damage to your opponent equal to that monster's ATK."
Fortune Fairy Chee,Effect Monster,EARTH,Spellcaster,0,0,"When you draw this card: You can reveal it; Special Summon it from your hand. If this card is Special Summoned from the hand: You can make each player draw 1 card. You can only use each effect of ""Fortune Fairy Chee"" once per turn."
Fortune Lady Earth,Effect Monster,EARTH,Spellcaster,?,?,"This card's ATK and DEF are equal to its Level x 400. During each of your Standby Phases, increase the Level of this card by 1 (max 12). When the Level of this card increases, inflict 400 damage to your opponent."
Frost and Flame Dragon,Effect Monster,WATER,Dragon,2300,2000,"This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by removing from play 1 FIRE and 2 WATER monsters from your Graveyard. Once per turn, you can discard 1 card to destroy 1 monster on the field."
Gaap the Divine Soldier,Effect Monster,DARK,Fiend,2200,2000,"All monsters are changed to face-up Attack Position and their battle positions cannot be changed (Flip Effects are not activated at this time). Once per turn, you can reveal any number of Fiend-Type monsters in your hand to give this card 300 ATK for each revealed card, until the End Phase."
Gadget Hauler,Effect Monster,EARTH,Machine,1300,0,"Once per turn, you can send any number of ""Morphtronic"" monsters from your hand to the Graveyard to have this card gain 800 ATK for each."
General Raiho of the Ice Barrier,Effect Monster,WATER,Warrior,2100,2300,"When an effect resolves that was activated by your opponent's Effect Monster on the field, they can discard 1 card. If they do not, that effect is negated."
Genesis Dragon,Effect Monster,LIGHT,Dragon,2200,1800,"Once per turn, you can send 1 Dragon-Type monster from your hand to the Graveyard to add 1 Dragon-Type monster from your Graveyard to your hand. When this card is sent from the field to the Graveyard, you can return all Dragon-Type monsters from your Graveyard to your Deck."
Genex Army,Effect Monster,EARTH,Machine,2300,1300,"When this card is Tribute Summoned by Tributing a ""Genex"" monster, you can destroy 1 card your opponent controls."
Giant Pairfish,Effect Monster,WATER,Wyrm,2000,1200,"You can discard 1 monster; Special Summon 1 Level 4 or lower Wyrm-Type monster from your Deck. You can only use this effect of ""Giant Pairfish"" once per turn."
Gillagillancer,Effect Monster,EARTH,Warrior,2200,800,"If your opponent controls a monster and you control no monsters, you can Special Summon this card (from your hand). During each End Phase: You take 500 damage. This card must be face-up on the field to activate and to resolve this effect."
Gladiator Beast Alexander,Effect Monster,LIGHT,Beast,2400,600,"This card cannot be Special Summoned except by the effect of ""Gladiator Beast Dimacari"". If this card was Special Summoned, it is unaffected by the effects of Spell Cards. At the end of the Battle Phase, if this card attacked or was attacked, you can return it to the Deck to Special Summon 1 ""Gladiator Beast"" monster from your Deck, except ""Gladiator Beast Alexander""."
Goddess of Sweet Revenge,Effect Monster,LIGHT,Fairy,1800,2000,"While you control no cards and this is the only card in your hand, when an opponent's monster declares an attack: You can discard this card; destroy as many cards as possible your opponent controls, then you can Special Summon 1 monster from your Deck."
"Goka, the Pyre of Malice",Effect Monster,FIRE,Zombie,2200,1900,"You can Special Summon this card from your hand if you control a FIRE monster. When this card is Special Summoned this way, destroy 1 FIRE monster you control. During your Standby Phase, Special Summon 1 ""Fireball Token"" (Pyro-Type/FIRE/Level 1/ATK 100/DEF 100) in Defense Position. You can Tribute 1 other FIRE monster to have this card gain 500 ATK, until the End Phase."
Golden Homunculus,Effect Monster,LIGHT,Warrior,1500,1500,This card gains 300 ATK and DEF for each of your removed from play cards.
Gouki Bearhug,Effect Monster,EARTH,Warrior,2400,0,"If this card is Special Summoned by the effect of a ""Gouki"" card, or Normal Summoned: You can target 1 face-up monster your opponent controls; its ATK becomes half its original ATK, until the end of this turn. If this card is sent from the field to the GY: You can add 1 ""Gouki"" card from your Deck to your hand, except ""Gouki Bearhug"". You can only use each effect of ""Gouki Bearhug"" once per turn."
Gouki Moonsault,Effect Monster,EARTH,Warrior,1900,0,"You can reveal this card in your hand, then target 1 ""Gouki"" monster you control, except ""Gouki Moonsault""; Special Summon this card from your hand, and if you do, return that monster to the hand. You can target 1 ""Gouki"" Link Monster in your GY; return it to the Extra Deck, then you can add 1 ""Gouki"" monster from your GY to your hand. You can only use each effect of ""Gouki Moonsault"" once per turn."
"Gragonith, Lightsworn Dragon",Effect Monster,LIGHT,Dragon,2000,1600,"This card gains 300 ATK and DEF for each ""Lightsworn"" monster with a different name in your Graveyard. If this card attacks a Defense Position monster, inflict piercing Battle Damage to your opponent. During each of your End Phases: Send the top 3 cards of your Deck to the Graveyard. You must control this face-up card to activate and to resolve this effect."
Granmarg the Rock Monarch,Effect Monster,EARTH,Rock,2400,1000,"When this card is Tribute Summoned, destroy 1 face-down card on the field"
Gravekeeper's Shaman,Effect Monster,DARK,Spellcaster,1500,1500,"This card gains 200 DEF for each ""Gravekeeper's"" monster in your Graveyard. Negate all monster effects that activate in the Graveyard, except ""Gravekeeper's"" monsters. While ""Necrovalley"" is on the field, your opponent cannot activate Field Spell Cards, also Field Spell Cards on the field cannot be destroyed by your opponent's card effects."
Gravi-Crush Dragon,Effect Monster,DARK,Dragon,2400,1200,You can send 1 face-up Continuous Spell Card you control to the Graveyard to destroy 1 monster your opponent controls.
Gravity Behemoth,Effect Monster,DARK,Beast,2300,2000,"If it is not the first turn of the Duel and there are no cards on the field, you can Normal Summon this card without Tributing. You can destroy all Field Spell Cards on the field. This card cannot attack the turn you activate this effect."
Great Dezard,Effect Monster,DARK,Spellcaster,1900,2300,"When this monster destroys the following number of monsters as a result of battle, the following effects are activated in order:"
,,,,,,"One: As long as this card remains face-up on the field, negate the activation and effects of all Spell and Trap Cards that target this card and destroy them."
,,,,,,"Two: You can Special Summon 1 Fushioh Richie"" from your hand or your Deck by Tributing this card during your Main Phase."""
Great Maju Garzett,Effect Monster,DARK,Fiend,0,0,The ATK of this card becomes twice the original ATK of 1 monster that you Tributed for the Tribute Summon of this card.
Hammer Bounzer,Effect Monster,EARTH,Warrior,2300,2000,"If your opponent controls a card and you control no cards, you can Normal Summon this card without Tributing. If this card attacks an opponent's monster, as long as you control no Spell/Trap Cards, your opponent cannot activate any Spell/Trap Cards until the end of the Damage Step."
Harpie Lady Sisters,Effect Monster,WIND,Winged Beast,1950,2100,"Cannot be Normal Summoned/Set. Must first be Special Summoned with ""Elegant Egotist""."
Hazy Flame Cerbereus,Effect Monster,FIRE,Beast,2000,200,"You can Normal Summon this card without Tributing, but its original ATK becomes 1000. Your opponent cannot target this card with card effects. When this card is destroyed and sent to the Graveyard: You can add 1 ""Hazy"" card from your Deck to your hand."
Hazy Flame Griffin,Effect Monster,FIRE,Winged Beast,200,2100,"If your opponent controls a monster, and all the monsters (if any) on your side of the field and in your Graveyard are FIRE (and only FIRE), you can Special Summon this card (from your hand). Your opponent cannot target this card with card effects."
